"0.6105930274355117","Army_of_Darkness"
"0.5651030124847128","Barry_Lyndon"
"0.5465521769150776","Batman_&_Robin_(film)"
"0.5963294039957937","Batman_(1966_film)"
"0.6308212147583857","Batman_(1989_film)"
"0.5131885522058308","Batman_Forever"
"0.6226946969156896","Batman_Returns"
"0.783264814779321","Blade_Runner"
"0.524079264388157","Blue_Velvet_(film)"
"0.6132392948462979","Braveheart"
"0.7207320164956239","Bride_of_the_Monster"
"0.39688500717299","Buffy_the_Vampire_Slayer_(film)"
"0.5411207937235222","Chariots_of_Fire"
"0.7002448443043179","Citizen_Kane"
"0.42109085677988883","Crouching_Tiger,_Hidden_Dragon"
"0.8764447593071218","Das_Boot"
"0.5172069461460982","Destry_Rides_Again"
"0.9642043960417258","Dr._Strangelove"
"0.6534978480377712","Dressed_to_Kill_(1980_film)"
"0.6344771083681019","Enter_the_Dragon"
"0.8371964676787058","Escape_from_New_York"
"0.5910358549629429","Evil_Dead_II"
"0.7336127404509845","Eyes_Wide_Shut"
"0.6462201961758129","The_Birth_of_a_Nation"
"0.3353423643349377","The_Evil_Dead"
"0.561222758247631","Young_and_Innocent"
